Date,Open,High,Low,Close,Adj Close,Volume
31-12-2012,306.215546,310.46991,306.215546,309.332092,304.858856,3575899
01-01-2013,312.646545,314.92215,311.162476,313.38858,308.856689,3980484
02-01-2013,315.120026,317.544037,312.89389,314.625336,310.075531,6929285
03-01-2013,316.604095,318.335541,313.784363,314.724274,310.173065,6165017
04-01-2013,315.120026,315.120026,309.876282,312.052917,307.540344,8965650
07-01-2013,314.42746,315.218964,309.282623,309.925751,305.443878,4943021
08-01-2013,310.667786,312.992828,309.826782,310.816193,306.321533,7304340
09-01-2013,315.614716,326.844269,315.565247,323.876099,319.192535,16678960
10-01-2013,327.982056,333.819458,327.141083,330.158722,325.384308,12753232
11-01-2013,331.296509,332.582703,323.33194,326.893738,322.166534,7367759
14-01-2013,327.734711,329.416687,323.381409,324.222382,319.533813,7210052
15-01-2013,326.399048,330.109253,324.420258,328.031525,323.287872,6790183
16-01-2013,326.003296,326.399048,315.120026,316.653564,312.074432,12745712
17-01-2013,320.660583,327.734711,320.660583,325.459137,320.752686,10058966
18-01-2013,326.596924,328.872528,322.540436,325.063385,320.36264,5015295
21-01-2013,325.607544,326.497986,318.830231,319.819611,315.194733,3909899
22-01-2013,320.017487,321.105804,311.953979,315.169495,310.611816,6102524
23-01-2013,313.635925,315.317902,306.809174,309.727844,305.248871,7285144
24-01-2013,283.657501,292.858795,278.809479,290.335846,286.137299,36895208
25-01-2013,291.770477,301.664337,287.070862,297.805725,293.499146,15546885
28-01-2013,297.805725,306.908112,297.162628,305.275604,300.861053,10711327
29-01-2013,302.752686,312.547607,299.784515,301.02124,296.668182,13434477
30-01-2013,299.883453,300.773895,294.985992,296.024841,291.744049,8020234
31-01-2013,294.194458,296.618469,291.869415,294.837585,290.573944,7071041
01-02-2013,294.639679,297.311035,265.40329,278.661072,274.631378,17259036
04-02-2013,289.940094,293.749237,286.328827,288.901245,284.72345,11186459
05-02-2013,285.933075,288.258148,281.975525,284.152191,280.04306,6279891
06-02-2013,286.724579,287.16983,281.035614,283.162781,279.067963,6908199
07-02-2013,282.371277,287.713989,282.272339,285.537323,281.408173,5762713
08-02-2013,288.901245,292.067291,281.678711,282.371277,278.287933,10002314
11-02-2013,286.922455,289.198059,285.438385,287.812927,283.650879,5212706
12-02-2013,291.12738,296.667938,288.357086,295.381744,291.110229,6687500
13-02-2013,305.770294,308.688995,299.883453,301.466461,297.106964,9919800
14-02-2013,301.763275,302.752686,291.62207,294.046051,289.793854,7547699
15-02-2013,284.993164,302.653748,284.943695,301.219116,296.86322,12615814
18-02-2013,301.416992,304.929321,298.399353,302.55481,298.179596,8381949
19-02-2013,302.257965,305.226135,300.03186,303.49472,299.105865,5444056
20-02-2013,303.98941,305.96817,298.300415,300.724426,296.375641,7103039
21-02-2013,297.904663,298.498322,292.166229,294.392334,290.135162,7695041
22-02-2013,291.819946,294.392334,286.774048,289.791687,285.601013,8354663
25-02-2013,293.650299,298.05307,291.968353,295.975372,291.695313,5979261
26-02-2013,291.671539,292.759857,282.569153,286.328827,282.188232,9178538
27-02-2013,286.971924,287.763458,278.562134,283.21225,279.11673,8834384
28-02-2013,290.13797,290.13797,277.572754,284.498474,280.384369,14609922
01-03-2013,287.911865,290.088501,278.710541,285.339447,281.213165,15816820
04-03-2013,285.933075,289.346466,282.71756,286.67511,282.52951,9775545
05-03-2013,287.466644,299.190887,287.466644,297.311035,293.011627,13305765
06-03-2013,299.883453,308.144836,299.438232,306.116608,301.68988,14142959
07-03-2013,303.742065,304.830383,299.339294,302.653748,298.2771,9946359
08-03-2013,302.653748,304.632507,297.459442,300.576019,296.229401,7530733
11-03-2013,301.169647,303.643127,296.915283,298.349884,294.035461,5816185
12-03-2013,303.0495,304.681976,298.300415,301.466461,297.106964,7992772
13-03-2013,302.752686,302.901093,293.848175,297.805725,293.499146,9409055
14-03-2013,295.826965,299.487701,289.890625,297.805725,293.499146,8530551
15-03-2013,297.756256,298.05307,286.922455,288.010803,283.845856,9581779
18-03-2013,286.823517,286.922455,282.074463,283.805908,279.701813,5963578
19-03-2013,285.042633,286.872986,275.396088,278.611603,274.582581,9587224
20-03-2013,278.611603,283.70697,273.565735,282.618622,278.531677,9664586
21-03-2013,281.134552,281.184021,266.788422,270.696503,266.781952,11868436
22-03-2013,271.982727,275.346619,262.286713,267.480988,263.612976,12958381
25-03-2013,270.548096,272.873169,265.996918,267.87674,264.00296,8422537
26-03-2013,268.618805,274.950867,263.523438,272.873169,268.927155,9475104
28-03-2013,269.608185,270.102875,263.968658,266.293732,262.442841,14679776
01-04-2013,264.117065,264.611786,259.318542,262.682465,258.88382,5474334
02-04-2013,259.813232,265.89798,255.806229,264.364441,260.541473,10570395
03-04-2013,263.226624,264.166534,252.986465,254.470551,250.790665,13154097
04-04-2013,253.332748,260.654236,251.749725,254.96524,251.278183,9469654
05-04-2013,254.816833,258.625977,249.127853,252.491776,248.8405,8796642
08-04-2013,255.113647,258.032349,250.513,253.975861,250.303116,4790263
09-04-2013,256.251434,262.731934,256.251434,260.060577,256.299835,14757966
10-04-2013,261.198395,266.145325,254.96524,265.155945,261.321503,7410152
11-04-2013,275.049805,278.413727,272.526886,275.198212,271.218597,14232233
12-04-2013,271.83432,277.374878,269.311371,272.230072,268.293365,5438703
15-04-2013,267.530457,269.410309,261.297333,266.145325,262.2966,7842745
16-04-2013,262.187775,269.558716,260.011108,268.074646,264.198029,6584166
17-04-2013,271.141724,272.131134,266.046387,268.321991,264.441803,9809091
18-04-2013,265.452759,281.381897,264.661255,279.452606,275.411469,10865859
22-04-2013,280.24411,284.498474,278.76001,282.22287,278.141663,6589410
23-04-2013,281.184021,281.480835,274.060425,278.512665,274.485077,4353427
25-04-2013,282.470215,292.908264,281.72818,290.187439,285.991028,9855500
26-04-2013,290.880005,294.837585,287.120361,293.155609,288.916321,8141858
29-04-2013,291.523132,295.57962,288.950714,293.007202,288.77002,5102563
30-04-2013,293.056671,297.805725,288.010803,296.816345,292.524109,8048396
02-05-2013,292.561981,297.607849,288.950714,294.194458,289.940094,9283384
03-05-2013,290.830536,291.226318,281.530304,282.569153,278.48291,8493169
06-05-2013,281.975525,290.236908,279.848358,287.961334,283.797119,7899580
07-05-2013,289.445404,297.508911,289.445404,295.233337,290.963989,5538329
08-05-2013,296.717407,302.505341,295.431213,297.06369,292.767883,6528547
09-05-2013,297.805725,300.52655,291.968353,296.915283,292.621582,5637191
10-05-2013,296.915283,306.710236,296.07431,305.770294,301.348541,7473050
13-05-2013,302.406403,306.51236,292.759857,294.293396,290.037628,3826127
14-05-2013,294.639679,300.625488,292.265167,297.113159,292.81662,6771202
15-05-2013,299.240356,308.639526,298.894073,305.572418,301.153534,8505170
16-05-2013,303.742065,306.166077,299.091949,300.427612,296.08313,5241812
17-05-2013,298.05307,305.127197,297.607849,300.130798,295.790619,7050707
20-05-2013,302.356934,312.844421,296.816345,298.844604,294.52301,9370712
21-05-2013,298.300415,299.883453,288.901245,289.841156,285.64975,7548763
22-05-2013,292.957733,294.985992,285.933075,288.060272,283.894653,6000824
23-05-2013,284.251129,290.484253,282.22287,287.961334,283.797119,8006116
24-05-2013,289.395935,293.007202,279.848358,285.042633,280.920624,9198727
27-05-2013,283.558563,292.759857,282.123932,291.374725,287.161163,5573830
28-05-2013,290.880005,295.431213,287.516113,292.660919,288.428741,7200695
29-05-2013,295.826965,302.109558,292.413574,300.576019,296.229401,10779034
30-05-2013,311.657166,315.713654,307.50174,313.685425,309.149261,15049731
31-05-2013,312.89389,316.109406,308.787933,309.97522,305.492676,6906041
03-06-2013,306.462891,312.448669,304.137817,310.717255,306.223969,8077455
04-06-2013,306.710236,314.42746,299.735046,302.851624,298.472107,7869007
05-06-2013,301.318054,306.710236,300.477081,304.038879,299.642181,5727698
06-06-2013,300.773895,306.413422,300.773895,303.445251,299.057129,5575044
07-06-2013,302.257965,306.611298,294.837585,298.696198,294.37677,5902315
10-06-2013,298.349884,300.576019,289.296997,292.908264,288.672516,6544044
11-06-2013,293.254547,294.392334,285.68573,290.039032,285.844788,9852423
12-06-2013,287.911865,293.353485,286.922455,290.434784,286.234833,6532087
13-06-2013,287.318237,287.318237,277.127533,279.947296,275.898987,7930995
14-06-2013,285.933075,295.233337,284.350067,293.650299,289.403839,7692355
17-06-2013,293.650299,297.409973,285.487854,296.272186,291.987793,7282859
18-06-2013,294.837585,296.321655,289.890625,294.441803,290.183899,8346448
19-06-2013,291.869415,292.61145,287.66452,289.000183,284.820953,4863850
20-06-2013,284.053253,289.14859,280.343048,285.68573,281.554443,13570927
21-06-2013,281.975525,286.18042,279.155762,284.003784,279.89679,8484907
24-06-2013,281.975525,284.597412,277.523285,280.887207,276.825287,9803184
25-06-2013,280.24411,281.72818,269.212433,278.463196,274.43634,12782945
26-06-2013,278.017975,279.74942,266.293732,269.756592,265.855652,10490521
27-06-2013,271.636414,274.505646,260.307922,267.431519,263.564209,21327052
28-06-2013,272.279541,279.007355,272.279541,278.314789,274.2901,8200858
01-07-2013,275.049805,287.961334,274.060425,286.724579,282.578247,7853378
02-07-2013,283.954315,285.19104,279.007355,283.410156,279.311768,6371655
03-07-2013,279.155762,286.279358,274.80246,281.184021,277.117859,10618339
04-07-2013,282.964905,290.63266,279.2547,289.198059,285.016022,7101124
05-07-2013,292.858795,295.134399,289.989563,293.056671,288.818756,6451932
08-07-2013,285.834137,286.427765,279.304169,284.745819,280.628113,7421045
09-07-2013,285.438385,287.367706,281.629242,286.032013,281.895691,7151284
10-07-2013,284.646881,285.438385,277.820099,281.035614,276.971588,9992393
11-07-2013,284.646881,288.505493,279.74942,281.876587,277.800385,5973509
12-07-2013,282.173401,291.176849,282.074463,289.395935,285.210968,8685593
15-07-2013,287.713989,288.703369,283.014374,285.388916,281.261902,5369818
16-07-2013,280.986145,289.247528,278.710541,288.456024,284.284668,7012019
17-07-2013,287.565582,287.961334,279.304169,282.22287,278.141663,5431074
18-07-2013,281.579773,285.042633,277.77063,283.855377,279.75058,5264223
19-07-2013,283.954315,294.441803,283.954315,291.523132,287.307434,6314977
22-07-2013,290.880005,297.607849,290.187439,294.689178,290.427704,5387381
23-07-2013,295.035461,298.300415,291.12738,295.629089,291.354004,7396291
24-07-2013,294.837585,297.756256,291.572601,294.144989,289.891357,4847043
25-07-2013,294.837585,300.03186,291.572601,296.717407,292.426575,8189806
26-07-2013,297.805725,298.448822,284.251129,286.872986,282.724518,4301036
29-07-2013,284.943695,293.848175,284.943695,292.61145,288.379974,4637896
30-07-2013,292.809326,294.491272,279.304169,281.876587,279.691772,6450196
31-07-2013,279.502075,289.395935,275.049805,287.417175,285.189423,6140049
01-08-2013,288.406555,290.583191,281.184021,285.883606,283.667725,4108886
02-08-2013,284.745819,288.802307,279.2547,287.367706,285.14035,5585970
05-08-2013,287.16983,298.795135,276.237091,281.72818,279.544495,6432230
06-08-2013,281.431366,285.834137,277.424347,284.498474,282.293365,8021889
07-08-2013,281.085083,283.70697,268.915619,275.940277,273.801483,19514500
08-08-2013,282.470215,290.187439,272.378479,275.841339,273.703278,16320666
12-08-2013,279.007355,282.371277,275.29715,278.314789,276.157593,6924266
13-08-2013,277.919037,290.880005,273.120514,287.763458,285.53302,12221945
14-08-2013,295.08493,320.957397,295.035461,315.713654,313.266571,22815260
16-08-2013,314.130646,319.968018,308.045898,310.618317,308.210724,15776944
19-08-2013,303.939941,305.47348,294.243927,298.498322,296.184692,9729411
20-08-2013,293.848175,295.233337,282.569153,284.894226,282.686035,11309909
21-08-2013,287.713989,291.473663,275.593964,280.343048,278.170135,6701845
22-08-2013,280.986145,291.770477,280.986145,288.851776,286.612915,10558499
23-08-2013,291.869415,301.367523,290.978973,297.756256,295.448334,10360596
26-08-2013,298.300415,301.070709,290.385315,294.936523,292.650482,5473629
27-08-2013,291.869415,292.364105,284.69635,286.971924,284.74762,6685315
28-08-2013,286.971924,296.321655,283.261719,294.788116,292.503235,10516418
29-08-2013,296.321655,305.720825,292.166229,302.752686,300.406067,10606219
30-08-2013,304.780914,305.424011,290.385315,296.07431,293.77948,6446936
02-09-2013,292.858795,298.795135,288.950714,296.519531,294.221222,6626720
03-09-2013,298.795135,308.045898,292.512512,294.194458,291.914154,8253806
04-09-2013,299.190887,310.420441,297.06369,308.392181,306.001862,7834512
05-09-2013,312.696014,320.907928,311.310883,314.724274,312.284882,8818699
06-09-2013,314.92215,316.604095,308.886871,314.42746,311.990356,5228061
10-09-2013,316.703033,349.600189,316.703033,345.889984,343.209015,19224771
11-09-2013,344.801666,346.829895,332.632202,336.837097,334.226288,9215459
12-09-2013,338.271698,338.370636,326.003296,329.911377,327.354248,6661518
13-09-2013,328.476746,334.7099,326.596924,330.505005,327.943268,5971621
16-09-2013,335.402466,337.18338,321.402649,327.833649,325.292633,5795207
17-09-2013,325.508606,334.066803,324.766541,331.494385,328.924988,4927964
18-09-2013,337.381256,337.381256,329.416687,333.275299,330.692108,6614676
19-09-2013,341.14093,347.819275,337.777008,345.444763,342.767242,9417331
20-09-2013,341.239868,351.084259,328.872528,334.759369,332.164673,11725374
23-09-2013,334.066803,337.727539,327.586304,330.307129,327.746918,3980816
24-09-2013,330.950226,338.617981,330.603943,333.522644,330.937531,8949693
25-09-2013,335.501404,343.762787,335.501404,340.448364,337.80957,9778598
26-09-2013,338.66745,343.61438,337.381256,339.904175,337.269592,4884351
27-09-2013,339.360016,342.526062,334.759369,336.490814,333.88269,3361138
30-09-2013,334.512024,335.897156,326.497986,328.971466,326.421631,3529492
01-10-2013,329.367218,336.19397,326.7948,332.088013,329.514008,5084572
03-10-2013,332.137482,344.653259,330.554474,342.278717,339.625732,8317379
04-10-2013,341.338806,360.92868,340.745178,346.335205,343.650757,12392631
07-10-2013,346.285736,349.05603,339.854706,344.208038,341.5401,5579954
08-10-2013,348.462402,355.585999,346.08786,346.829895,344.141632,7376181
09-10-2013,347.07724,352.568359,346.285736,350.441162,347.724915,8902894
10-10-2013,350.243286,369.882629,348.363464,367.705994,364.855927,12500036
11-10-2013,371.020447,385.465485,364.638885,381.211121,378.256378,18217505
14-10-2013,382.002625,389.126221,381.606873,386.306488,383.312225,7250344
15-10-2013,386.70224,388.829407,378.24295,384.72345,381.741455,8382534
17-10-2013,381.359528,381.359528,366.667114,369.437408,366.573883,10044506
18-10-2013,372.553986,377.74826,370.525726,375.621094,372.709686,7006105
21-10-2013,375.967377,387.345337,374.631714,376.016846,373.102356,6983295
22-10-2013,376.363129,381.013245,372.108765,375.967377,373.053284,5220688
23-10-2013,377.105164,378.29245,364.193665,370.674164,367.801086,6433606
24-10-2013,373.098145,380.617493,370.426788,375.274811,372.366058,7415137
25-10-2013,374.087524,375.373749,368.645905,372.257172,369.371826,2997007
28-10-2013,373.147614,377.74826,370.129974,373.592834,370.697113,3457771
29-10-2013,373.691772,380.122803,371.020447,377.599854,374.673065,5728430
30-10-2013,378.935547,380.073334,373.197083,375.571625,372.660583,5382081
31-10-2013,375.967377,382.299469,375.175873,377.105164,374.182251,9207354
01-11-2013,379.924927,384.871857,379.133423,380.518555,377.569183,4537774
05-11-2013,382.893097,396.695038,382.893097,391.105011,388.073578,9161527
06-11-2013,393.083771,396.546631,385.861267,386.900116,383.901245,6589128
07-11-2013,386.751709,390.709259,373.34549,376.115784,373.2005,5746480
08-11-2013,374.780121,386.850647,367.310242,380.073334,377.127441,12795552
11-11-2013,375.967377,381.903687,370.525726,373.098145,370.206299,10867678
12-11-2013,373.79071,375.32428,354.299774,356.179626,353.418915,8371308
13-11-2013,358.158386,365.529327,358.158386,362.313812,359.505554,7569112
14-11-2013,368.151215,384.129822,368.151215,382.942566,379.974396,12412670
18-11-2013,383.882477,389.818817,377.995605,388.087372,385.079346,11666439
19-11-2013,390.808197,391.550232,382.992035,387.19693,384.195801,4708349
20-11-2013,384.673981,388.235779,380.320679,381.903687,378.943573,4937027
21-11-2013,379.331299,382.398407,377.30304,379.083954,376.145691,3671278
22-11-2013,380.666962,380.666962,368.052277,370.179443,367.310211,6255613
25-11-2013,373.197083,382.992035,373.197083,382.052124,379.090881,3853065
26-11-2013,383.536194,387.246399,375.027466,386.108612,383.115906,5239356
27-11-2013,389.324097,395.656189,388.433655,394.963623,391.902313,6778369
28-11-2013,398.822235,400.751526,390.412445,393.677429,390.626038,9209776
29-11-2013,394.765747,397.58551,391.105011,394.468933,391.411407,4868508
02-12-2013,393.776367,399.56427,391.896515,395.656189,392.589478,7712473
03-12-2013,396.744507,399.415863,391.006073,394.815216,391.755035,7643867
04-12-2013,393.083771,396.546631,386.454895,388.483124,385.472015,4973951
05-12-2013,396.249817,396.744507,384.080353,386.158081,383.164978,5074094
06-12-2013,382.893097,390.412445,381.854218,386.751709,383.754028,4703974
09-12-2013,398.228607,398.327545,385.366547,389.274628,386.257385,7931898
10-12-2013,390.610321,392.193329,385.21814,386.553833,383.557678,7677943
11-12-2013,381.112183,382.645752,372.108765,373.79071,370.893494,8412969
12-12-2013,370.129974,370.129974,355.190216,356.624847,353.860687,15588961
13-12-2013,360.236115,367.953339,359.543549,366.419769,363.579681,8694409
16-12-2013,364.094727,367.161835,361.967529,364.144196,361.321716,4804778
17-12-2013,367.755463,370.970978,360.780273,362.956909,360.143646,7048915
18-12-2013,363.105347,366.91449,358.653076,364.589417,361.763519,8827030
19-12-2013,368.052277,369.041656,360.186646,365.628265,362.794312,7497623
20-12-2013,363.402161,372.504517,363.402161,369.734222,366.868408,5363939
23-12-2013,369.83316,374.433807,369.140594,371.663544,368.782806,3263969
24-12-2013,371.713013,372.009827,367.557587,368.695374,365.837646,2297787
26-12-2013,369.041656,372.553986,364.094727,366.320831,363.481506,5597813
27-12-2013,367.161835,370.426788,364.985168,367.953339,365.101349,3337688
30-12-2013,370.179443,374.087524,368.39856,370.822571,367.948334,3732808
31-12-2013,370.129974,374.087524,370.129974,372.405579,369.519073,4388182
01-01-2014,373.543365,374.780121,370.080505,370.970978,368.095581,1364747
02-01-2014,370.970978,372.207703,365.281982,368.39856,365.543121,3015089
03-01-2014,364.094727,364.094727,356.179626,358.850952,356.069489,5004049
06-01-2014,363.600037,366.568176,360.335052,363.055847,360.241821,5490077
07-01-2014,363.105347,366.073486,359.889832,361.225494,358.425629,4020899
08-01-2014,361.225494,367.656525,360.681335,366.320831,363.481506,5455728
09-01-2014,368.250153,368.448029,361.126556,364.045258,361.223572,3603790
10-01-2014,366.073486,366.667114,361.621246,363.105347,360.290924,3100755
13-01-2014,368.695374,375.423218,367.804932,372.158234,369.273621,6706639
14-01-2014,371.119385,371.515137,364.193665,367.854401,365.003174,3272370
15-01-2014,370.031036,374.136993,368.744843,373.296021,370.402618,4846708
16-01-2014,374.977997,374.977997,362.90744,365.826141,362.990631,7788351
17-01-2014,363.600037,369.932098,363.154816,365.776672,362.941559,5000974
20-01-2014,367.112366,372.751862,366.568176,370.921509,368.046509,3246922
21-01-2014,371.020447,383.684601,368.250153,380.716431,377.765503,5781491
22-01-2014,377.401978,383.387787,376.016846,382.002625,379.041748,5654756
23-01-2014,381.161652,384.871857,376.659943,379.529175,376.587463,3790225
24-01-2014,374.977997,377.995605,364.88623,366.469238,363.628784,3620342
27-01-2014,359.147766,359.147766,341.882965,344.554321,341.883698,9238425
28-01-2014,341.833496,355.585999,341.833496,352.469421,349.737457,6612172
29-01-2014,356.278564,358.702545,346.829895,348.017181,345.319733,3287502
30-01-2014,345.59317,363.600037,345.296356,357.911041,355.136902,9116541
31-01-2014,354.596588,354.596588,343.317566,345.840515,343.159912,6933187
03-02-2014,343.317566,346.038391,332.038544,332.830078,330.250336,5637192
04-02-2014,328.575684,343.020752,328.575684,342.179779,339.527557,11461601
05-02-2014,339.360016,354.695526,335.946625,351.331604,348.608459,9438000
06-02-2014,349.303375,356.426971,345.296356,353.854553,351.111847,8085726
07-02-2014,356.179626,359.147766,352.321014,356.377502,353.615234,5491087
10-02-2014,361.126556,363.501099,354.200836,360.186646,357.394867,6579782
11-02-2014,377.006226,378.638733,366.716583,370.525726,367.653809,15829803
12-02-2014,372.009827,378.935547,371.168854,372.652924,369.764526,7803372
13-02-2014,375.967377,379.380768,370.723633,371.960358,369.077332,6825757
14-02-2014,376.165253,385.861267,376.165253,384.673981,381.692383,6760699
17-02-2014,387.889496,391.253418,380.172272,382.497345,379.532654,8642839
18-02-2014,383.833008,390.066162,381.211121,387.246399,384.244873,6076398
19-02-2014,387.840027,388.829407,383.783539,387.345337,384.343048,3946755
20-02-2014,387.345337,390.808197,385.267609,387.69162,384.686646,6735367
21-02-2014,390.808197,393.578491,388.681,391.995453,388.957123,6397085
24-02-2014,392.836426,396.5961,390.016693,392.341736,389.30072,5249755
25-02-2014,394.765747,395.458313,389.373566,394.271057,391.215088,3064479
26-02-2014,392.885895,398.278076,391.847046,396.942383,393.865723,7317594
28-02-2014,405.649017,413.761993,400.05896,412.525269,409.32782,12677990
03-03-2014,410.595947,410.595947,403.917572,406.341583,403.192047,6684037
04-03-2014,406.885742,416.235443,401.493591,408.518219,405.351837,5615889
05-03-2014,410.595947,411.783203,402.829254,405.253265,402.112183,4045134
06-03-2014,407.133087,407.924591,400.108429,404.115448,400.983185,5718053
07-03-2014,404.164917,411.43692,401.196777,404.758545,401.621277,6061674
10-03-2014,400.108429,402.334564,389.274628,391.797577,388.760803,5839956
11-03-2014,388.829407,400.207367,388.829407,393.726898,390.67511,6113727
12-03-2014,392.885895,393.776367,383.882477,384.72345,381.741455,4526604
13-03-2014,389.274628,392.440674,380.7659,383.882477,380.907013,3899249
14-03-2014,378.935547,390.511383,378.935547,389.076752,386.061066,3242784
18-03-2014,389.818817,393.13324,376.462067,377.204102,374.280426,6884223
19-03-2014,381.804749,383.536194,375.522156,380.27121,377.32373,6332285
20-03-2014,377.946136,380.914307,374.730652,375.670563,372.758759,4136724
21-03-2014,378.094543,385.861267,377.847198,385.020264,382.03598,5746378
24-03-2014,386.850647,390.264038,385.119202,387.345337,384.343048,3193454
25-03-2014,387.840027,389.324097,382.546814,386.70224,383.704926,3932786
26-03-2014,390.412445,398.723297,390.412445,397.387634,394.307526,7426496
27-03-2014,398.723297,400.652588,389.571442,392.490143,389.447968,9264824
28-03-2014,396.546631,399.06958,391.203949,393.083771,390.037018,3401201
31-03-2014,396.744507,399.861084,392.440674,394.419464,391.362335,4162936
01-04-2014,400.850464,402.186157,395.260437,398.871704,395.78009,3988380
02-04-2014,402.482971,410.595947,400.702057,409.705505,406.529907,6361767
03-04-2014,411.486389,413.564117,402.779785,406.98468,403.83017,5358380
04-04-2014,410.002319,410.002319,400.157898,401.196777,398.087128,2931936
07-04-2014,400.751526,405.649017,396.5961,399.712677,396.614532,3833276
09-04-2014,403.670227,418.313171,403.175537,416.43335,413.205597,6959992
10-04-2014,418.511047,430.383698,418.511047,426.228271,422.924561,6388136
11-04-2014,424.34845,433.153992,417.719543,419.104675,415.856232,6147582
15-04-2014,421.083466,424.892609,404.709076,407.578308,404.419189,6939177
16-04-2014,405.154327,414.504028,405.00592,406.786804,403.63382,3823079
17-04-2014,410.94223,426.030396,410.892761,424.546326,421.255707,4626464
21-04-2014,420.3909,429.938477,419.648834,427.514465,424.200836,2848869
22-04-2014,426.327209,430.086884,422.072845,424.249512,420.961182,2514731
23-04-2014,425.733582,429.097504,417.818481,420.539307,417.279755,5441306
24-04-2014,420.539307,420.539307,420.539307,420.539307,417.279755,0
25-04-2014,420.539307,426.178802,418.115295,418.758392,415.512604,4162636
28-04-2014,418.609985,418.609985,410.595947,412.030548,408.836914,3555731
29-04-2014,411.634796,414.355621,403.274475,404.610138,401.473999,2405270
30-04-2014,409.309753,413.564117,399.910553,410.348602,407.167999,5643784
02-05-2014,413.564117,415.839691,406.836273,410.348602,407.167999,2847110
05-05-2014,404.214386,411.486389,404.214386,410.051788,406.873474,2476756
06-05-2014,410.497009,417.521667,410.101257,414.701904,411.487579,2765256
07-05-2014,414.553497,417.224854,411.090637,412.277893,409.082367,3416541
08-05-2014,415.443939,419.698303,413.118896,418.560516,415.316284,3073390
09-05-2014,419.450958,424.546326,414.800842,422.963287,419.684937,5055987
12-05-2014,422.864349,441.761658,421.973907,440.475464,437.061371,6378245
13-05-2014,442.503693,450.913513,434.143372,436.270569,432.889069,5529371
14-05-2014,435.330658,441.365906,429.443787,437.655701,434.263458,2909047
15-05-2014,440.277588,443.888855,432.510895,434.984344,431.612823,4399959
16-05-2014,439.387146,460.065338,438.793488,445.076111,441.626373,9495197
19-05-2014,451.160858,452.941742,438.100922,439.68396,436.276001,5885250
20-05-2014,441.316437,447.054901,431.966736,435.18222,431.809143,6295237
21-05-2014,437.606232,440.228119,429.493256,432.313019,428.962189,5302879
22-05-2014,432.857178,436.468445,423.705322,426.228271,422.924561,7668503
23-05-2014,422.81488,435.231689,420.489838,426.722961,423.415466,7404500
26-05-2014,433.351868,448.934723,433.351868,439.337677,435.932404,9211965
27-05-2014,442.602631,446.560181,428.899628,431.966736,428.618561,5553985
28-05-2014,428.404938,431.175201,419.005737,424.200043,420.912079,8522101
29-05-2014,419.945648,427.761841,416.878571,419.797241,416.543396,7166289
30-05-2014,407.133087,417.719543,402.730316,410.645416,407.462524,11146212
02-06-2014,410.595947,418.214233,406.193176,416.284912,413.058319,5511595
03-06-2014,412.921021,419.500427,411.832672,416.43335,413.205597,8909589
04-06-2014,420.489838,424.942078,416.532288,417.571136,414.334564,6501247
05-06-2014,415.542877,431.422546,412.723145,430.383698,427.047791,9086539
06-06-2014,432.362488,435.825348,423.952698,434.440186,431.072845,8151455
09-06-2014,434.835938,448.58844,434.835938,443.839386,440.39917,7065184
10-06-2014,445.521332,450.56723,437.754639,448.58844,445.111481,6419352
11-06-2014,447.203308,448.687378,433.104523,441.019623,437.601318,5884465
12-06-2014,440.277588,446.659149,437.062073,444.779297,441.331848,4270136
13-06-2014,445.175049,445.471863,430.383698,433.599213,430.238403,5456728
16-06-2014,431.867798,433.599213,424.496857,426.27774,422.973694,4802036
17-06-2014,429.493256,438.496674,422.617004,436.2211,432.839966,4886836
18-06-2014,439.782898,440.277588,425.980927,428.553345,425.231659,3046408
19-06-2014,433.351868,439.090332,430.383698,433.945496,430.582001,6736247
20-06-2014,436.517914,437.358887,428.355469,433.401337,430.042084,4781531
23-06-2014,431.76886,437.804108,426.624023,430.977325,427.636871,3799762
24-06-2014,429.493256,440.871216,429.493256,437.457825,434.067108,4020018
25-06-2014,436.369507,443.839386,434.539124,438.546143,435.146973,4478733
26-06-2014,438.298798,444.086731,431.570984,433.351868,429.992981,4074119
27-06-2014,432.461426,436.171631,425.535706,427.761841,424.446259,2621189
30-06-2014,429.394318,431.570984,424.496857,426.722961,423.415466,3244342
01-07-2014,428.207062,448.09375,428.207062,446.016022,442.55899,6431546
02-07-2014,446.60965,453.733246,440.376526,450.962982,447.46759,5826459
03-07-2014,450.962982,467.782562,450.171448,464.764923,461.162567,10138512
04-07-2014,465.012268,469.217163,461.549408,464.468109,460.868042,7059490
07-07-2014,468.969818,474.856689,467.089996,473.768372,470.096222,5301439
08-07-2014,474.411469,479.556274,460.411621,465.012268,461.407959,6757729
09-07-2014,464.814392,464.91333,448.192688,452.397583,450.809387,3927485
10-07-2014,455.316284,469.711884,444.977173,448.341095,446.767151,5359992
11-07-2014,450.418793,456.553009,439.090332,441.217499,439.668549,2738220
14-07-2014,440.277588,453.980591,437.903046,451.160858,449.577026,3611521
15-07-2014,453.386963,459.9664,451.853424,457.98761,456.379791,3609319
16-07-2014,461.252594,466.595306,457.196106,465.309082,463.675598,3592346
17-07-2014,462.044128,472.284271,460.213745,470.256042,468.605164,5114632
18-07-2014,466.793182,472.432678,461.401001,470.256042,468.605164,4148084
21-07-2014,471.195953,473.37262,465.012268,469.90976,468.260101,2147835
22-07-2014,469.90976,483.019135,467.238403,481.535065,479.844604,4245591
